source_path,new_path,status,notes
/marasa-sarovar-premiere-bodhgaya/yoga/gatyatmak-yoga.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/gatyatmak-yoga,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/gatyatmak-yoga, which itself failed"
/marasa-sarovar-premiere-bodhgaya/yoga/hatha-yoga.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/hatha-yoga,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/hatha-yoga, which itself failed"
/marasa-sarovar-premiere-bodhgaya/yoga/kriya-yoga.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/kriya-yoga,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/kriya-yoga, which itself failed"
/marasa-sarovar-premiere-bodhgaya/yoga/panayama.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/panayama,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/panayama, which itself failed"
/marasa-sarovar-premiere-tirupati-hotels/experience.html,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/other/experience,308->404,"redirected to /hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/other/experience, which itself failed"
/marasa-sarovar-premiere-tirupati-hotels/promotions.html,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/other/promotions,308->404,"redirected to /hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/other/promotions, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/special-offers.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/special-offers,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/special-offers, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/wedding/weddings-at-sarovar-hotels-resorts.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/weddings-at-sarovar-hotels-resorts,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/weddings-at-sarovar-hotels-resorts, which itself failed"
/mj-sarovar-portico-haridwar/explore-haridwar.html,/hotels-in-haridwar/mj-sarovar-portico-haridwar/other/explore-haridwar,308->404,"redirected to /hotels-in-haridwar/mj-sarovar-portico-haridwar/other/explore-haridwar, which itself failed"
/mountnoor-sarovar-premiere-pahalgam/explore-pahalgam.html,/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/other/explore-pahalgam,308->404,"redirected to /hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/other/explore-pahalgam, which itself failed"
/mukundra-sarovar-premiere-kota/explore-kota.html,/hotels-in-kota/mukundra-sarovar-premiere-kota/other/explore-kota,308->404,"redirected to /hotels-in-kota/mukundra-sarovar-premiere-kota/other/explore-kota, which itself failed"
/nataraj-sarovar-portico-jhansi/banquet-conferences/meetings-events.html,/hotels-in-jhansi/nataraj-sarovar-portico-jhansi/other/meetings-events,308->404,"redirected to /hotels-in-jhansi/nataraj-sarovar-portico-jhansi/other/meetings-events, which itself failed"
/nirvana-sarovar-portico-gorakhpur/banquet-conferences/meetings-events.html,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/other/meetings-events,308->404,"redirected to /hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/other/meetings-events, which itself failed"
/nirvana-sarovar-portico-gorakhpur/promotions.html,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/other/promotions,308->404,"redirected to /hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/other/promotions, which itself failed"
/paradigm-sarovar-kakinada/banquet-conferences/meetings-events.html,/hotels-in-kakinada/paradigm-sarovar-kakinada/other/meetings-events,308->404,"redirected to /hotels-in-kakinada/paradigm-sarovar-kakinada/other/meetings-events, which itself failed"
/park-plaza-ludhiana/promotions.html,/hotels-in-ludhiana/park-plaza-ludhiana/other/promotions,308->404,"redirected to /hotels-in-ludhiana/park-plaza-ludhiana/other/promotions, which itself failed"
/presidium-sarovar-premiere-dalhousie/events.html,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/events,308->404,"redirected to /hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/events, which itself failed"
/presidium-sarovar-premiere-dalhousie/events/the-den.html,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/the-den,308->404,"redirected to /hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/the-den, which itself failed"
/presidium-sarovar-premiere-dalhousie/events/the-reserve.html,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/the-reserve,308->404,"redirected to /hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/the-reserve, which itself failed"
/presidium-sarovar-premiere-dalhousie/experience.html,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/experience,308->404,"redirected to /hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/other/experience, which itself failed"
/radha-regent-chennai/banquet-conferences/meeting-events.html,/hotels-in-chennai/radha-regent-chennai/other/meeting-events,308->404,"redirected to /hotels-in-chennai/radha-regent-chennai/other/meeting-events, which itself failed"
/rivera-sarovar-portico-ahmedabad/banquet-conferences/meetings-events.html,/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/other/meetings-events,308->404,"redirected to /hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/other/meetings-events, which itself failed"
/rosefinch-sarovar-portico-bhimtal/experiences/experiences.html,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/experiences,308->404,"redirected to /hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/experiences, which itself failed"
/rosefinch-sarovar-portico-bhimtal/meetings-banquets/conference-hall.html,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/conference-hall,308->404,"redirected to /hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/conference-hall, which itself failed"
/royal-tulip-kathmandu-shivapuri-national-park/explore-kathmandu.html,/hotels-in-kathmandu/royal-tulip-kathmandu-shivapuri-national-park/other/explore-kathmandu,308->404,"redirected to /hotels-in-kathmandu/royal-tulip-kathmandu-shivapuri-national-park/other/explore-kathmandu, which itself failed"
/royale-sarovar-portico-agra/events/events.html,/hotels-in-agra/royale-sarovar-portico-agra/other/events,308->404,"redirected to /hotels-in-agra/royale-sarovar-portico-agra/other/events, which itself failed"
/royale-sarovar-portico-agra/explore-agra.html,/hotels-in-agra/royale-sarovar-portico-agra/other/explore-agra,308->404,"redirected to /hotels-in-agra/royale-sarovar-portico-agra/other/explore-agra, which itself failed"
/rs-sarovar-portico-palampur/banquets-and-conferences/meetings-events.html,/hotels-in-palampur/rs-sarovar-portico-palampur/other/meetings-events,308->404,"redirected to /hotels-in-palampur/rs-sarovar-portico-palampur/other/meetings-events, which itself failed"
/sarovar-portico-hanumangarh/special-offers.html,/hotels-in-hanumangarh/sarovar-portico-hanumangarh/other/special-offers,308->404,"redirected to /hotels-in-hanumangarh/sarovar-portico-hanumangarh/other/special-offers, which itself failed"
/sarovar-portico-jaipur/banquet-conferences/meetings-conferences.html,/hotels-in-jaipur/sarovar-portico-jaipur/other/meetings-conferences,308->404,"redirected to /hotels-in-jaipur/sarovar-portico-jaipur/other/meetings-conferences, which itself failed"
/sarovar-portico-jaipur/promotions.html,/hotels-in-jaipur/sarovar-portico-jaipur/other/promotions,308->404,"redirected to /hotels-in-jaipur/sarovar-portico-jaipur/other/promotions, which itself failed"
/sarovar-portico-jalandhar/banquet-conferences/meetings-events.html,/hotels-in-jalandhar/sarovar-portico-jalandhar/other/meetings-events,308->404,"redirected to /hotels-in-jalandhar/sarovar-portico-jalandhar/other/meetings-events, which itself failed"
/sarovar-portico-kolkata-rajarhat/banquet-hall/conclave.html,/hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/other/conclave,308->404,"redirected to /hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/other/conclave, which itself failed"
/sarovar-portico-morbi/facilities/facilities-at-sarovar-portico-morbi.html,/hotels-in-morbi/sarovar-portico-morbi/other/facilities-at-sarovar-portico-morbi,308->404,"redirected to /hotels-in-morbi/sarovar-portico-morbi/other/facilities-at-sarovar-portico-morbi, which itself failed"
/sarovar-portico-morbi/meetings-conference-rooms/meetings-conference-rooms-in-morbi.html,/hotels-in-morbi/sarovar-portico-morbi/other/meetings-conference-rooms-in-morbi,308->404,"redirected to /hotels-in-morbi/sarovar-portico-morbi/other/meetings-conference-rooms-in-morbi, which itself failed"
/sarovar-portico-naraina-new-delhi/banquet-conferences/meetings-events.html,/hotels-in-delhi/sarovar-portico-naraina-new-delhi/other/meetings-events,308->404,"redirected to /hotels-in-delhi/sarovar-portico-naraina-new-delhi/other/meetings-events, which itself failed"
/sarovar-portico-somnath/banquet-hall-conferences/banquet-hall-conferences.html,/hotels-in-somnath/sarovar-portico-somnath/other/banquet-hall-conferences,308->404,"redirected to /hotels-in-somnath/sarovar-portico-somnath/other/banquet-hall-conferences, which itself failed"
/sarovar-portico-srinagar/banquets-meetings/the-hub.html,/hotels-in-srinagar/sarovar-portico-srinagar/other/the-hub,308->404,"redirected to /hotels-in-srinagar/sarovar-portico-srinagar/other/the-hub, which itself failed"
/sarovar-premiere-srinagar/explore-srinagar.html,/hotels-in-srinagar/sarovar-premiere-srinagar/other/explore-srinagar,308->404,"redirected to /hotels-in-srinagar/sarovar-premiere-srinagar/other/explore-srinagar, which itself failed"
/the-ashtan-sarovar-portico-new-delhi/360-virtual-tour/virtual-tour.html,/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/virtual-tour,308->404,"redirected to /hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/virtual-tour, which itself failed"
/the-ashtan-sarovar-portico-new-delhi/banquet-conferences/meetings-events.html,/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/meetings-events,308->404,"redirected to /hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/meetings-events, which itself failed"
/the-ashtan-sarovar-portico-new-delhi/facilities/facilities-at-hotel-in-delhi-near-aiims.html,/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/facilities-at-hotel-in-delhi-near-aiims,308->404,"redirected to /hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/other/facilities-at-hotel-in-delhi-near-aiims, which itself failed"
/the-gokulam-park-kochi/star-classification/star-classification.html,/hotels-in-kochi/the-gokulam-park-kochi/other/star-classification,308->404,"redirected to /hotels-in-kochi/the-gokulam-park-kochi/other/star-classification, which itself failed"
/the-promenade-pondicherry/bay-of-buddha-menu.html,/hotels-in-pondicherry/the-promenade-pondicherry/other/bay-of-buddha-menu,308->404,"redirected to /hotels-in-pondicherry/the-promenade-pondicherry/other/bay-of-buddha-menu, which itself failed"
/the-promenade-pondicherry/explore-pondicherry.html,/hotels-in-pondicherry/the-promenade-pondicherry/other/explore-pondicherry,308->404,"redirected to /hotels-in-pondicherry/the-promenade-pondicherry/other/explore-pondicherry, which itself failed"
/the-promenade-pondicherry/the-blueline-menu.html,/hotels-in-pondicherry/the-promenade-pondicherry/other/the-blueline-menu,308->404,"redirected to /hotels-in-pondicherry/the-promenade-pondicherry/other/the-blueline-menu, which itself failed"
/the-promenade-pondicherry/wildfish-bistro.html,/hotels-in-pondicherry/the-promenade-pondicherry/other/wildfish-bistro,308->404,"redirected to /hotels-in-pondicherry/the-promenade-pondicherry/other/wildfish-bistro, which itself failed"
/tulip-inn-gurugram-near-medanta/special-offers.html,/hotels-in-gurugram/tulip-inn-gurugram-near-medanta/other/special-offers,308->404,"redirected to /hotels-in-gurugram/tulip-inn-gurugram-near-medanta/other/special-offers, which itself failed"
/vandhara-sarovar-premiere-patkote/explore-jim-corbett.html,/hotels-in-patkote/vandhara-sarovar-premiere-patkote/other/explore-jim-corbett,308->404,"redirected to /hotels-in-patkote/vandhara-sarovar-premiere-patkote/other/explore-jim-corbett, which itself failed"
/venizia-sarovar-portico-in-new-delhi/kids-zone/kids-zone.html,/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/other/kids-zone,308->404,"redirected to /hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/other/kids-zone, which itself failed"
/geeta-sarovar-portico-hotels-panipat/blogs.html,/hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/blogs,308->404,"redirected to /hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/blogs, which itself failed"
/geeta-sarovar-portico-hotels-panipat/blogs/destination-wedding-near-delhi-ncr.html,/hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/destination-wedding-near-delhi-ncr,308->404,"redirected to /hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/destination-wedding-near-delhi-ncr, which itself failed"
/geeta-sarovar-portico-hotels-panipat/blogs/wedding-venues-in-panipat.html,/hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/wedding-venues-in-panipat,308->404,"redirected to /hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/other/wedding-venues-in-panipat, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/blogs,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/blogs, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/bodh-gaya-seeking-nirvana.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/bodh-gaya-seeking-nirvana,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/bodh-gaya-seeking-nirvana, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/indias-best-50-new-hotels-digest---outlook-traveller.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/indias-best-50-new-hotels-digest-outlook-traveller,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/indias-best-50-new-hotels-digest-outlook-traveller, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/luxury-and-spirituality-at-marasa-sarovar-premiere.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/luxury-and-spirituality-at-marasa-sarovar-premiere,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/luxury-and-spirituality-at-marasa-sarovar-premiere, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/marasa-sarovar-bodh-gaya-a-sanctuary-of-spiritual-enlightenment.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/marasa-sarovar-bodh-gaya-a-sanctuary-of-spiritual-enlightenment,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/marasa-sarovar-bodh-gaya-a-sanctuary-of-spiritual-enlightenment, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/more-hnis-family-offices-checking-into-hotels-business.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/more-hnis-family-offices-checking-into-hotels-business,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/more-hnis-family-offices-checking-into-hotels-business, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/must-visit-tourist-places-in-bodh-gaya.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/must-visit-tourist-places-in-bodh-gaya,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/must-visit-tourist-places-in-bodh-gaya, which itself failed"
/marasa-sarovar-premiere-bodhgaya/blogs/southeast-asia-building-coverage-for-marasa-sarovar-premiere.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/southeast-asia-building-coverage-for-marasa-sarovar-premiere,308->404,"redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/other/southeast-asia-building-coverage-for-marasa-sarovar-premiere, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/blogs.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/blogs,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/blogs, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/blogs/explore-the-hidden-beauty-of-shimla.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/explore-the-hidden-beauty-of-shimla,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/explore-the-hidden-beauty-of-shimla, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/blogs/shimla-in-the-summers.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/shimla-in-the-summers,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/shimla-in-the-summers, which itself failed"
/marigold-sarovar-portico-mashobra-shimla/blogs/shimla-in-the-winters.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/shimla-in-the-winters,308->404,"redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/other/shimla-in-the-winters, which itself failed"
/rosefinch-sarovar-portico-bhimtal/blogs.html,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/blogs,308->404,"redirected to /hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/other/blogs, which itself failed"
